sleeper_id,canonical_player_id,full_name,identity_join_method,position_model,team,profile_team,team_changed,market_adp,market_adp_key,sleeper_market_projection,sleeper_market_projection_source,sleeper_market_raw_coverage,sleeper_market_missing_keys,sleeper_market_published_key,fie_season_mean,fie_ppg,p10,p25,p50,p75,p90,confidence,projection_source,scoring_coverage,scoring_unsupported,raw_projected_stats_per_game,active_return_scoring,validated_return_targets,driver_contributions_ppg,diagnostic_position_gate,diagnostic_status,diagnostic_eligible,diagnostic_raw_mean,diagnostic_raw_ppg,diagnostic_model_supported_mean,diagnostic_model_scoring_keys,diagnostic_model_unsupported,diagnostic_model_coverage,diagnostic_component_model_mean,diagnostic_component_market_mean,diagnostic_component_raw_delta,diagnostic_common_scoring_keys,diagnostic_bridge_unsupported,diagnostic_bridge_coverage,diagnostic_scoring_coverage,diagnostic_scoring_unsupported,diagnostic_driver_contributions_ppg,diagnostic_confidence,market_position_rank,fie_position_rank,comparison_eligible,rank_edge,fie_production_mean,diagnostic_center_offset,diagnostic_market_anchor_mean,diagnostic_model_anchor_mean,fie_diagnostic_mean,diagnostic_delta_points,diagnostic_delta_pct,diagnostic_position_rank,diagnostic_rank_delta,diagnostic_comparison_eligible,diagnostic_p10,diagnostic_p25,diagnostic_p50,diagnostic_p75,diagnostic_p90,m91_research_build,m91_status,m91_projection,m91_raw_fie_projection,m91_delta_vs_sleeper,m91_delta_pct_vs_sleeper,m91_raw_delta_vs_sleeper,m91_mean_centering_applied,m91_distribution_anchor_applied,m91_calibration_method,m91_calibration_percentile,m91_calibration_reference_kind,m91_calibration_reference_n,m91_exact_scoring_replay,m91_team_transition_status,m91_new_team_current_context_fields,m91_new_team_history_fields,m91_cleared_old_team_context_fields,m91_portable_retained_count,m91_uncertainty_spread_multiplier,m91_uncertainty_status,m91_residual_gate,m91_production_eligible,m91_p10,m91_p25,m91_p50,m91_p75,m91_p90,m91_position_rank,m91_market_position_rank,m91_rank_delta_vs_market,m91b_research_build,m91b_projection,m91b_raw_fie_projection,m91b_exact_scoring_replay,m91b_team_changed,m91b_team_transition_status,m91b_context_current_fields,m91b_context_role_template_fields,m91b_context_team_environment_fields,m91b_context_proxy_fields,m91b_context_cleared_fields,m91b_depth_chart_order,m91b_uncertainty_spread_multiplier,m91b_status,m91b_production_eligible,m91b_delta_vs_sleeper,m91b_delta_pct_vs_sleeper,m91b_calibration_method,m91b_p10,m91b_p25,m91b_p50,m91b_p75,m91b_p90,m91b_position_rank,m91b_market_position_rank,m91b_rank_delta_vs_market,m91c_research_build,m91c_projection,m91c_raw_fie_projection,m91c_exact_scoring_replay,m91c_team_changed,m91c_uncertainty_spread_multiplier,m91c_team_transition_status,m91c_context_current_fields,m91c_context_role_estimator_fields,m91c_context_role_template_fields,m91c_context_m8_environment_fields,m91c_context_other_team_environment_fields,m91c_context_proxy_fields,m91c_context_cleared_fields,m91c_production_eligible,m91c_status,m91c_market_percentile,m91c_current_workload_share,m91c_workload_percentile,m91c_depth_chart_order,m91c_role_score,m91c_role_cohort,m91c_calibration_method,m91c_delta_vs_sleeper,m91c_delta_pct_vs_sleeper,m91c_p10,m91c_p25,m91c_p50,m91c_p75,m91c_p90,m91c_position_rank,m91c_market_position_rank,m91c_rank_delta_vs_market,m91c_local_expected_raw_fie,m91c_raw_fie_residual,m91c_signal_z,m91c_signal_percentile,m91c_signal_extremity,m91c_raw_market_scale_adjustment,m91c_density_reliability,m91c_proximity_reliability,m91c_transition_reliability,m91c_total_reliability,m91c_correction_cap,m91c_applied_adjustment,m91c_reference_n,m91c_reference_market_span,m91c_reference_median_distance,m91c_fit_method,m91c_reference_role_cohort
10210,00-0038564,Cameron Latu,canonical_id,TE,PHI,PHI,False,695.6,adp_dynasty_ppr,4.0,SLEEPER_PUBLISHED_TOTAL_FALLBACK,0.25,fum_lost|rec_2pt|rec_td|rush_2pt|rush_td|rush_yd,pts_ppr,4.0,0.2352941176470588,-11.341163227233714,-5.001981799998205,3.0128909164127435,11.447554057976376,20.224429751409893,64,MARKET_FALLBACK,0.8,kr_yd|pr_yd,{},kr_yd|pr_yd,,{},validated_candidate,DIAGNOSTIC_MARKET_ANCHORED_PARTIAL,True,,,23.31312289851162,fum_lost|rec|rec_2pt|rec_td|rec_yd|rush_2pt|rush_td|rush_yd,kr_yd|pr_yd,0.8,23.31312289851162,,0.7234830684089673,fum_lost|rec|rec_2pt|rec_td|rec_yd|rush_2pt|rush_td|rush_yd,kr_yd|pr_yd,0.8,0.8,kr_yd|pr_yd,"{""target_share_prior4"":-1.2939513845023334,""prev__receiving_yards"":-0.9442289748142083,""prev_fantasy_ppg"":-0.9031334113870579,""receiving_competitor_count"":0.5282945807506141,""prev__receptions"":-0.49112916846589205,""offense_snap_share_prior4"":-0.4854793044674975,""opportunity_xfp_realized_prior4"":-0.31950002868349187,""opportunity_change_score_prior1"":0.2725937770898733}",92,170.0,113.0,False,,,-18.58963983010265,72.89358974358976,91.4832295736924,4.723483068408967,0.7234830684089673,18.08707671022418,111.0,59.0,True,-10.617680158824747,-4.278498731589238,3.736373984821711,12.171037126385343,20.94791281981886,M9.1-TRANSITION-AWARE-CHALLENGER,BASELINE_ONLY_PARTIAL_SCORING,4.0,,0.0,0.0,,False,False,BASELINE_ONLY,,,0,False,STABLE_TEAM,,,,0,1.0,STANDARD_M9_POSITION_CALIBRATION,BLOCKED_MISSING_HISTORICAL_SLEEPER_BASELINE,False,-11.341163227233714,-5.001981799998205,3.0128909164127435,11.447554057976376,20.224429751409893,113.0,113.0,0.0,M9.1b-LOCAL-RESIDUAL-TRANSITION-CONTEXT,4.0,,False,False,STABLE_TEAM,,,,,,,1.0,BASELINE_ONLY_DATA_OR_SCORING_GAP,False,0.0,0.0,BASELINE_ONLY,-11.341163227233714,-5.001981799998205,3.0128909164127435,11.447554057976376,20.224429751409893,113.0,113.0,0.0,M9.1c-ROLE-COHORT-DENSITY-RELIABILITY,4.0,,False,False,1.0,STABLE_TEAM,,,,,,,,False,BASELINE_ONLY,0.073170731707317,0.0057306590257879,0.063063063063063,3.0,0.06811689738519,DEPTH,BASELINE_ONLY,0.0,0.0,-11.341163227233714,-5.001981799998205,3.0128909164127435,11.447554057976376,20.224429751409893,113.0,113.0,0.0,,,,,,,,,,,,0.0,,,,,
10211,,Camerun Peoples,unmatched,RB,,,False,656.5,adp_dynasty_ppr,,SLEEPER_MARKET_UNAVAILABLE,0.0,fum_lost|rec|rec_2pt|rec_td|rec_yd|rush_2pt|rush_td|rush_yd,,,,,,,,,10,MARKET_FALLBACK,0.0,no_validated_preseason_spec,{},kr_yd|pr_yd,,{},diagnostic_only,UNAVAILABLE_PROFILE,False,,,,,,0.0,,,,,,0.0,0.0,no_model_or_profile,{},20,185.0,,False,,,-27.88382857804412,93.21724137931034,121.10106995735444,,,,,,False,,,,,,M9.1-TRANSITION-AWARE-CHALLENGER,BASELINE_ONLY,,,,,,False,False,BASELINE_ONLY,,,0,False,NO_PROFILE,,,,0,1.0,STANDARD_M9_POSITION_CALIBRATION,BLOCKED_MISSING_HISTORICAL_SLEEPER_BASELINE,False,,,,,,,,,M9.1b-LOCAL-RESIDUAL-TRANSITION-CONTEXT,,,False,False,NO_PROFILE,,,,,,,1.0,BASELINE_ONLY,False,,,BASELINE_ONLY,,,,,,,,,M9.1c-ROLE-COHORT-DENSITY-RELIABILITY,,,False,False,1.0,NO_PROFILE,,,,,,,,False,BASELINE_ONLY,,,,,,UNRANKED,BASELINE_ONLY,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,
10212,00-0038589,Josh Whyle,canonical_id,TE,GB,GB,False,469.7,adp_dynasty_ppr,13.8,SLEEPER_PUBLISHED_TOTAL_FALLBACK,0.25,fum_lost|rec_2pt|rec_td|rush_2pt|rush_td|rush_yd,pts_ppr,13.8,0.8117647058823529,-2.2394419866014346,4.210993091767936,12.67120696287611,21.951411839840684,31.391656927137785,63,MARKET_FALLBACK,0.8,kr_yd|pr_yd,{},kr_yd|pr_yd,,{},validated_candidate,DIAGNOSTIC_MARKET_ANCHORED_PARTIAL,True,,,55.32886159234365,fum_lost|rec|rec_2pt|rec_td|rec_yd|rush_2pt|rush_td|rush_yd,kr_yd|pr_yd,0.8,55.32886159234365,,22.939221762240997,fum_lost|rec|rec_2pt|rec_td|rec_yd|rush_2pt|rush_td|rush_yd,kr_yd|pr_yd,0.8,0.8,kr_yd|pr_yd,"{""target_share_prior4"":-0.737825187038068,""receiving_competitor_count"":0.6934057119961843,""prev__receiving_yards"":-0.6780039970785667,""prev_fantasy_ppg"":-0.48009813992467915,""prev__receptions"":-0.29016139345661257,""opportunity_xfp_realized_prior4"":-0.20204502625547893,""pfr_receiving_drop_pct_prior4"":0.09310921627590837,""prev__rushing_yards"":-0.0315845057212746}",91,70.0,88.0,False,,,-18.58963983010265,72.89358974358976,91.4832295736924,36.739221762240994,22.939221762240997,166.22624465392025,66.0,4.0,True,20.69977977563956,27.15021485400893,35.6104287251171,44.89063360208168,54.33087868937878,M9.1-TRANSITION-AWARE-CHALLENGER,BASELINE_ONLY_PARTIAL_SCORING,13.8,,0.0,0.0,,False,False,BASELINE_ONLY,,,0,False,STABLE_TEAM,,,,0,1.0,STANDARD_M9_POSITION_CALIBRATION,BLOCKED_MISSING_HISTORICAL_SLEEPER_BASELINE,False,-2.2394419866014346,4.210993091767936,12.67120696287611,21.951411839840684,31.391656927137785,88.0,88.0,0.0,M9.1b-LOCAL-RESIDUAL-TRANSITION-CONTEXT,13.8,,False,False,STABLE_TEAM,,,,,,,1.0,BASELINE_ONLY_DATA_OR_SCORING_GAP,False,0.0,0.0,BASELINE_ONLY,-2.2394419866014346,4.210993091767936,12.67120696287611,21.951411839840684,31.391656927137785,88.0,88.0,0.0,M9.1c-ROLE-COHORT-DENSITY-RELIABILITY,13.8,,False,False,1.0,STABLE_TEAM,,,,,,,,False,BASELINE_ONLY,0.2926829268292683,0.019774011299435,0.2612612612612612,4.0,0.24,DEPTH,BASELINE_ONLY,0.0,0.0,-2.2394419866014346,4.210993091767936,12.67120696287611,21.951411839840684,31.391656927137785,88.0,88.0,0.0,,,,,,,,,,,,0.0,,,,,
10213,00-0038563,Tre Tucker,canonical_id,WR,LV,LV,False,231.5,adp_dynasty_ppr,125.9,SLEEPER_RAW_LEAGUE_REPLAY,0.5,fum_lost|rec_2pt|rush_2pt|rush_td,pts_ppr,125.9,7.405882352941177,97.3654890420702,110.57910199864608,125.04098450200424,140.7864728764236,154.7100644588297,66,MARKET_FALLBACK,0.8,kr_yd|pr_yd,{},kr_yd|pr_yd,,{},validated_candidate,DIAGNOSTIC_MARKET_ANCHORED_PARTIAL,True,,,142.45324889397767,fum_lost|rec|rec_2pt|rec_td|rec_yd|rush_2pt|rush_td|rush_yd,kr_yd|pr_yd,0.8,142.45324889397767,,2.7042269371866325,fum_lost|rec|rec_2pt|rec_td|rec_yd|rush_2pt|rush_td|rush_yd,kr_yd|pr_yd,0.8,0.8,kr_yd|pr_yd,"{""prev_fantasy_ppg"":0.6985583278234755,""prev__receiving_yards"":0.3273089926237278,""target_share_prior4"":0.27145341338692014,""offense_snap_share_prior4"":-0.21572290525429771,""prev__receptions"":0.21504737911645982,""prev__rushing_yards"":0.08694569673772545,""pfr_receiving_drop_pct_prior4"":-0.07958462149230776,""xfp_residual_prior4"":0.06489015227921201}",94,86.0,62.0,False,,,-13.849021956791049,95.28425196850394,109.133273925295,128.60422693718664,2.7042269371866325,2.147916550585093,53.0,33.0,True,100.06971597925684,113.2833289358327,127.74521143919088,143.49069981361023,157.41429139601632,M9.1-TRANSITION-AWARE-CHALLENGER,BASELINE_ONLY_PARTIAL_SCORING,125.9,,0.0,0.0,,False,False,BASELINE_ONLY,,,0,False,STABLE_TEAM,,,,0,1.0,STANDARD_M9_POSITION_CALIBRATION,BLOCKED_MISSING_HISTORICAL_SLEEPER_BASELINE,False,97.3654890420702,110.57910199864608,125.04098450200424,140.7864728764236,154.7100644588297,62.0,62.0,0.0,M9.1b-LOCAL-RESIDUAL-TRANSITION-CONTEXT,125.9,,False,False,STABLE_TEAM,,,,,,,1.0,BASELINE_ONLY_DATA_OR_SCORING_GAP,False,0.0,0.0,BASELINE_ONLY,97.3654890420702,110.57910199864608,125.04098450200424,140.7864728764236,154.7100644588297,62.0,62.0,0.0,M9.1c-ROLE-COHORT-DENSITY-RELIABILITY,125.9,,False,False,1.0,STABLE_TEAM,,,,,,,,False,BASELINE_ONLY,0.7122641509433962,0.1333333333333333,0.6941489361702128,1.0,0.7032065435568045,STARTER,BASELINE_ONLY,0.0,0.0,97.3654890420702,110.57910199864608,125.04098450200424,140.7864728764236,154.7100644588297,62.0,62.0,0.0,,,,,,,,,,,,0.0,,,,,
10214,00-0039074,Davis Allen,canonical_id,TE,LAR,LA,True,488.8,adp_dynasty_ppr,5.9,SLEEPER_PUBLISHED_TOTAL_FALLBACK,0.25,fum_lost|rec_2pt|rec_td|rush_2pt|rush_td|rush_yd,pts_ppr,5.9,0.3470588235294118,-9.484141276676905,-3.237367068295452,4.560863101747529,13.828160006962449,22.937763508764423,55,MARKET_FALLBACK,0.8,kr_yd|pr_yd,{},kr_yd|pr_yd,,{},validated_candidate,UNAVAILABLE_TEAM_CHANGE,False,,,,,,0.0,,,,,,0.0,0.8,kr_yd|pr_yd,"{""opportunity_change_score_prior1"":-0.5419656927686934,""prev__receiving_yards"":-0.32895347071405867,""target_share_prior4"":-0.21686709046350694,""prev_fantasy_ppg"":-0.1752809443230201,""red_zone_target_share_prior4"":-0.15567918195810193,""offense_snap_share_prior4"":0.11831497166851884,""pfr_receiving_drop_pct_prior4"":-0.11098817270091105,""prev__receptions"":-0.10527104044807546}",40,74.0,105.0,False,,,-18.58963983010265,72.89358974358976,91.4832295736924,5.9,0.0,0.0,107.0,-33.0,False,-9.484141276676905,-3.237367068295452,4.560863101747529,13.828160006962449,22.937763508764423,M9.1-TRANSITION-AWARE-CHALLENGER,BASELINE_ONLY_PARTIAL_SCORING,5.9,,0.0,0.0,,False,False,BASELINE_ONLY,,,0,False,NEW_TEAM_CONTEXT_REBUILT,receiving_competitor_count,,target_share_prior4|offense_snap_share_prior4|opportunity_change_score_prior1|red_zone_target_share_prior4|receiving_competition_index_prior4,13,1.0,EMPIRICAL_TRANSITION_VOLATILITY,BLOCKED_MISSING_HISTORICAL_SLEEPER_BASELINE,False,-9.484141276676905,-3.237367068295452,4.560863101747529,13.828160006962449,22.937763508764423,105.0,105.0,0.0,M9.1b-LOCAL-RESIDUAL-TRANSITION-CONTEXT,5.9,,False,False,STABLE_TEAM,,,,,,,1.0,BASELINE_ONLY_DATA_OR_SCORING_GAP,False,0.0,0.0,BASELINE_ONLY,-9.484141276676905,-3.237367068295452,4.560863101747529,13.828160006962449,22.937763508764423,105.0,105.0,0.0,M9.1c-ROLE-COHORT-DENSITY-RELIABILITY,5.9,,False,False,1.0,STABLE_TEAM,,,,,,,,False,BASELINE_ONLY,0.1544715447154471,0.0083333333333333,0.1171171171171171,4.0,0.1357943309162821,DEPTH,BASELINE_ONLY,0.0,0.0,-9.484141276676905,-3.237367068295452,4.560863101747529,13.828160006962449,22.937763508764423,105.0,105.0,0.0,,,,,,,,,,,,0.0,,,,,
10215,00-0038998,Jake Haener,unmatched,QB,NYG,,False,675.0,adp_dynasty_ppr,,SLEEPER_MARKET_UNAVAILABLE,0.0,fum_lost|pass_2pt|pass_int|pass_td|pass_yd|rush_2pt|rush_td|rush_yd,,,,,,,,,10,MARKET_FALLBACK,0.0,no_validated_preseason_spec,{},kr_yd|pr_yd,,{},diagnostic_only,UNAVAILABLE_PROFILE,False,,,,,,0.0,,,,,,0.0,0.0,no_model_or_profile,{},20,147.0,,False,,,-67.95376672839643,166.8898039215686,234.84357064996505,,,,,,False,,,,,,M9.1-TRANSITION-AWARE-CHALLENGER,BASELINE_ONLY,,,,,,False,False,BASELINE_ONLY,,,0,False,NO_PROFILE,,,,0,1.0,STANDARD_M9_POSITION_CALIBRATION,BLOCKED_MISSING_HISTORICAL_SLEEPER_BASELINE,False,,,,,,,,,M9.1b-LOCAL-RESIDUAL-TRANSITION-CONTEXT,,,False,False,NO_PROFILE,,,,,,,1.0,BASELINE_ONLY,False,,,BASELINE_ONLY,,,,,,,,,M9.1c-ROLE-COHORT-DENSITY-RELIABILITY,,,False,False,1.0,NO_PROFILE,,,,,,,,False,BASELINE_ONLY,,,,,,UNRANKED,BASELINE_ONLY,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,
10216,00-0038636,Kenny McIntosh,unmatched,RB,,,False,700.3,adp_dynasty_ppr,5.2,SLEEPER_PUBLISHED_TOTAL_FALLBACK,0.375,fum_lost|rec_2pt|rec_td|rush_2pt|rush_td,pts_ppr,5.2,0.3058823529411765,-13.55326037036826,-5.807038773427703,3.8456306199186656,14.564757819213987,25.826913329826112,62,MARKET_FALLBACK,0.0,no_validated_preseason_spec,{},kr_yd|pr_yd,,{},diagnostic_only,UNAVAILABLE_PROFILE,False,,,,,,0.0,,,,,,0.0,0.0,no_model_or_profile,{},20,275.0,121.0,False,,,-27.88382857804412,93.21724137931034,121.10106995735444,5.2,0.0,0.0,114.0,161.0,False,-13.55326037036826,-5.807038773427703,3.8456306199186656,14.564757819213987,25.826913329826112,M9.1-TRANSITION-AWARE-CHALLENGER,BASELINE_ONLY,5.2,,0.0,0.0,,False,False,BASELINE_ONLY,,,0,False,NO_PROFILE,,,,0,1.0,STANDARD_M9_POSITION_CALIBRATION,BLOCKED_MISSING_HISTORICAL_SLEEPER_BASELINE,False,-13.55326037036826,-5.807038773427702,3.8456306199186656,14.564757819213987,25.826913329826112,121.0,121.0,0.0,M9.1b-LOCAL-RESIDUAL-TRANSITION-CONTEXT,5.2,,False,False,NO_PROFILE,,,,,,,1.0,BASELINE_ONLY,False,0.0,0.0,BASELINE_ONLY,-13.55326037036826,-5.807038773427702,3.8456306199186656,14.564757819213987,25.826913329826112,121.0,121.0,0.0,M9.1c-ROLE-COHORT-DENSITY-RELIABILITY,5.2,,False,False,1.0,NO_PROFILE,,,,,,,,False,BASELINE_ONLY,0.1111111111111111,,,,0.1111111111111111,DEPTH,BASELINE_ONLY,0.0,0.0,-13.55326037036826,-5.807038773427702,3.8456306199186656,14.564757819213987,25.826913329826112,121.0,121.0,0.0,,,,,,,,,,,,0.0,,,,,
10217,00-0038582,Clayton Tune,canonical_id,QB,,GB,False,681.0,adp_dynasty_ppr,12.4,SLEEPER_PUBLISHED_TOTAL_FALLBACK,0.5,fum_lost|pass_2pt|rush_2pt|rush_td,pts_ppr,12.4,0.7294117647058824,-16.954380280392748,-4.848221065986344,10.125803107555832,27.017787252664085,44.81200251404805,62,MARKET_FALLBACK,0.0,no_validated_preseason_spec,{},kr_yd|pr_yd,,{},diagnostic_only,DIAGNOSTIC_MARKET_ANCHORED_PARTIAL,True,,,67.62997433830257,fum_lost|pass_2pt|pass_int|pass_td|pass_yd|rush_2pt|rush_td|rush_yd,kr_yd|pr_yd,0.8,67.62997433830257,,-12.723792390093845,fum_lost|pass_2pt|pass_int|pass_td|pass_yd|rush_2pt|rush_td|rush_yd,kr_yd|pr_yd,0.8,0.8,kr_yd|pr_yd,"{""prev_fantasy_ppg"":-5.304361635023585,""prev__passing_tds"":-1.4274943278853445,""snap_share_prior4"":-1.2291782039587709,""prev__passing_yards"":-1.0650987007086803,""qb_rush_share_prior4"":-0.45393547412103186,""prev__rushing_tds"":-0.31818421591003926,""team_pass_attempts_prior4_team"":-0.17636076689919486,""opportunity_xfp_realized_prior4"":-0.14757858882979413}",70,162.0,62.0,False,,,-67.95376672839643,166.8898039215686,234.84357064996505,-0.3237923900938426,-12.723792390093845,-102.61122895236969,75.0,87.0,True,-29.67817267048659,-17.572013456080185,-2.597989282538011,14.293994862570242,32.08821012395421,M9.1-TRANSITION-AWARE-CHALLENGER,BASELINE_ONLY_PARTIAL_SCORING,12.4,,0.0,0.0,,False,False,BASELINE_ONLY,,,0,False,NEW_TEAM_CONTEXT_REBUILT,,,snap_share_prior4|inside_5_carry_share_prior4|team_pass_attempts_prior4_team|pfr_times_sacked_prior4|team_plays_prior4_team|opportunity_change_score_prior1|qb_rush_share_prior4|pfr_times_pressured_pct_prior4|qb_pass_attempt_share_prior4,16,1.3476241689479873,EMPIRICAL_TRANSITION_VOLATILITY,BLOCKED_MISSING_HISTORICAL_SLEEPER_BASELINE,False,-27.158672330347464,-10.844119579881012,9.335237302795832,32.09928339822992,56.07919795193408,62.0,62.0,0.0,M9.1b-LOCAL-RESIDUAL-TRANSITION-CONTEXT,12.4,,False,False,STABLE_TEAM,,,,,,,1.0,BASELINE_ONLY_DATA_OR_SCORING_GAP,False,0.0,0.0,BASELINE_ONLY,-16.954380280392748,-4.848221065986342,10.125803107555832,27.017787252664085,44.81200251404805,62.0,62.0,0.0,M9.1c-ROLE-COHORT-DENSITY-RELIABILITY,12.4,,False,False,1.0,STABLE_TEAM,,,,,,,,False,BASELINE_ONLY,0.1883116883116883,,,,0.1883116883116883,DEPTH,BASELINE_ONLY,0.0,0.0,-16.954380280392748,-4.848221065986342,10.125803107555832,27.017787252664085,44.81200251404805,62.0,62.0,0.0,,,,,,,,,,,,0.0,,,,,
10218,00-0038618,Xavier Hutchinson,canonical_id,WR,HOU,HOU,False,640.9,adp_dynasty_ppr,36.7,SLEEPER_RAW_LEAGUE_REPLAY,0.375,fum_lost|rec_2pt|rush_2pt|rush_td|rush_yd,pts_ppr,36.7,2.158823529411765,14.95255001339973,24.22075964056116,35.24761522601889,47.57336257950266,60.113176783318046,66,MARKET_FALLBACK,0.8,kr_yd|pr_yd,{},kr_yd|pr_yd,,{},validated_candidate,DIAGNOSTIC_MARKET_ANCHORED_PARTIAL,True,,,94.14364542749809,fum_lost|rec|rec_2pt|rec_td|rec_yd|rush_2pt|rush_td|rush_yd,kr_yd|pr_yd,0.8,94.14364542749809,,43.59462347070702,fum_lost|rec|rec_2pt|rec_td|rec_yd|rush_2pt|rush_td|rush_yd,kr_yd|pr_yd,0.8,0.8,kr_yd|pr_yd,"{""prev_fantasy_ppg"":-0.5198573734786613,""prev__receiving_yards"":-0.3596377870390306,""target_share_prior4"":-0.31971626451135,""prev__receptions"":-0.16858721311990596,""pfr_receiving_drop_pct_prior4"":-0.07958462149230776,""opportunity_xfp_realized_prior4"":-0.07793590438029444,""offense_snap_share_prior4"":0.06742064654444926,""opportunity_change_score_prior1"":0.059303069184040505}",94,256.0,127.0,False,,,-13.849021956791049,95.28425196850394,109.133273925295,80.29462347070702,43.59462347070702,118.78643997467852,91.0,165.0,True,58.54717348410675,67.81538311126818,78.8422386967259,91.16798605020968,103.70780025402507,M9.1-TRANSITION-AWARE-CHALLENGER,BASELINE_ONLY_PARTIAL_SCORING,36.7,,0.0,0.0,,False,False,BASELINE_ONLY,,,0,False,STABLE_TEAM,,,,0,1.0,STANDARD_M9_POSITION_CALIBRATION,BLOCKED_MISSING_HISTORICAL_SLEEPER_BASELINE,False,14.95255001339973,24.22075964056116,35.24761522601889,47.57336257950266,60.113176783318046,127.0,127.0,0.0,M9.1b-LOCAL-RESIDUAL-TRANSITION-CONTEXT,36.7,,False,False,STABLE_TEAM,,,,,,,1.0,BASELINE_ONLY_DATA_OR_SCORING_GAP,False,0.0,0.0,BASELINE_ONLY,14.95255001339973,24.22075964056116,35.24761522601889,47.57336257950266,60.113176783318046,127.0,127.0,0.0,M9.1c-ROLE-COHORT-DENSITY-RELIABILITY,36.7,,False,False,1.0,STABLE_TEAM,,,,,,,,False,BASELINE_ONLY,0.4056603773584906,0.0408163265306122,0.3563829787234042,4.0,0.24,DEPTH,BASELINE_ONLY,0.0,0.0,14.95255001339973,24.22075964056116,35.24761522601889,47.57336257950266,60.113176783318046,127.0,127.0,0.0,,,,,,,,,,,,0.0,,,,,
10219,00-0038611,Chris Rodriguez Jr.,canonical_id,RB,JAX,WAS,True,164.2,adp_dynasty_ppr,132.5,SLEEPER_PUBLISHED_TOTAL_FALLBACK,0.625,rec_2pt|rec_td|rush_2pt,pts_ppr,132.5,7.794117647058823,103.98222672565844,117.24685391167148,131.76241392470146,146.82747134312172,161.7084211687989,55,MARKET_FALLBACK,0.0,no_validated_preseason_spec,{},kr_yd|pr_yd,,{},diagnostic_only,UNAVAILABLE_TEAM_CHANGE,False,,,,,,0.0,,,,,,0.0,0.8,kr_yd|pr_yd,"{""prev__receptions"":-0.52811368316889,""carry_share_prior4"":0.4947556037322888,""opportunity_change_score_prior1"":-0.35146502564563104,""prev__receiving_yards"":-0.3432299263674281,""prev__rushing_yards"":0.2856996090233219,""opportunity_xfp_realized_prior4"":0.23476734168878732,""prev__rushing_tds"":0.16551288152761787,""target_share_prior4"":-0.15143494359614418}",40,53.0,40.0,False,,,-27.88382857804412,93.21724137931034,121.10106995735444,132.5,0.0,0.0,40.0,13.0,False,103.98222672565844,117.24685391167148,131.76241392470146,146.82747134312172,161.7084211687989,M9.1-TRANSITION-AWARE-CHALLENGER,BASELINE_ONLY_PARTIAL_SCORING,132.5,,0.0,0.0,,False,False,BASELINE_ONLY,,,0,False,NEW_TEAM_CONTEXT_REBUILT,backfield_competition_index_prior4|backfield_competitor_count|carry_share_prior4,,red_zone_carry_share_prior4|target_share_prior4|inside_5_carry_share_prior4|offense_snap_share_prior4|opportunity_change_score_prior1,13,1.1096935313119252,EMPIRICAL_TRANSITION_VOLATILITY,BLOCKED_MISSING_HISTORICAL_SLEEPER_BASELINE,False,100.85401147004308,115.57368245362603,131.68150550345547,148.39910226951915,164.91239603085046,40.0,40.0,0.0,M9.1b-LOCAL-RESIDUAL-TRANSITION-CONTEXT,132.5,,False,True,NEW_TEAM_CONTEXT_REBUILT_V2,backfield_competition_index_prior4|backfield_competitor_count|carry_share_prior4|opportunity_change_score_prior1|target_share_prior4,inside_5_carry_share_prior4|offense_snap_share_prior4|red_zone_carry_share_prior4,,opportunity_change_score_prior1|target_share_prior4,opportunity_change_score_prior1,2.0,1.1096935313119252,BASELINE_ONLY_DATA_OR_SCORING_GAP,False,0.0,0.0,BASELINE_ONLY,100.85401147004308,115.57368245362603,131.68150550345547,148.39910226951915,164.91239603085046,40.0,40.0,0.0,M9.1c-ROLE-COHORT-DENSITY-RELIABILITY,132.5,,False,True,1.1096935313119252,NEW_TEAM_CONTEXT_REBUILT_V3,backfield_competition_index_prior4|backfield_competitor_count|carry_share_prior4|opportunity_change_score_prior1|target_share_prior4,inside_5_carry_share_prior4|red_zone_carry_share_prior4,inside_5_carry_share_prior4|offense_snap_share_prior4|red_zone_carry_share_prior4,,,opportunity_change_score_prior1|target_share_prior4,,False,BASELINE_ONLY_DATA_OR_SCORING_GAP,0.7111111111111111,0.3208255159474671,0.7073170731707317,2.0,0.7092140921409213,STARTER,BASELINE_ONLY,0.0,0.0,100.85401147004308,115.57368245362603,131.68150550345547,148.39910226951915,164.91239603085046,40.0,40.0,0.0,,,,,,,,,,,,0.0,,,,,
